date,Adj Close,Close,High,Low,Open,Volume,daily_return,daily_volatility,sentiment_label,sentiment_confidence,news_headlines
2021-10-29,437.9761657714844,459.25,459.55999755859375,455.55999755859375,455.8699951171875,70162400,0.0074144052449506455,0.008774431401153625,neutral,0.9999034404754639,"The Week In Cannabis: Stocks Underperform, Policy Moves, Earnings, Pitbull, Lil Kim, Justin Bieber, Martha Stewart And More || Acting FDA Commissioner Woodcock Says Vaccinating Younger Children Against COVID-19 Will Bring Us Closer To Returning To Normalcy || S&P 500 Futures Rally Into Last Few Mins. Of This Week's Trading, Break Above 4,600 Level, Now Up 0.3% For Session || Market On Close Imbalance: $1.4B To Sell Side || Market On Close Imbalance: $2.6B To Sell Side || BioNTech, Pfizer Shares Tick Higher Following Report FDA Authorized Co.'s COVID-19 Vaccine For Emergency Use In Children Aged 5-11 || COVID Vaccines Protect Better Than Earlier Infection, CDC Says || Bill Ackman Tweets 'We are continuing to dance while the music is playing, and it is time to turn down the music and settle down.' || Wall Street Crime and Punishment: Christian Meissenn And His Penny Stock Pump-And-Dump Games || US Blacklists Iranian Officials, Firms Allegedly Tied To Tehran's Drone Program; Sanctions Target Procurement Channel For Drone Program || USA Chicago PMI for Oct 68.400 vs 63.500 Est; Prior 64.700 || China To Partly Defer Q4 Tax For Small Micro Manufacturers || USA Personal Spending (MoM) for Sep 0.600% vs 0.500% Est; Prior Revised from 0.800% to 1.000% || USA Personal Income (MoM) for Sep (1.000)% vs (0.200)% Est; Prior 0.200% || Amazon, Tesla, Apple See High WallStreetBets Interest But This Stock Is At The Top Of The Chart"
2021-11-01,438.7296142578125,460.0400085449219,460.70001220703125,458.20001220703125,460.29998779296875,48433600,-0.0005648039429534095,0.005431240639364163,neutral,0.999929666519165,"Welcome To The Metaverse: Investment Implications From Facebook's Transition To Meta. || Senate Majority Leader Chuck Schumer Says We Are Working This Week To Get The Bill Across The Finish Line || Market On Close Imbalance: $135M To Buy Side || US Representative For State Of Washington, Pramila Jayapal, Says She Believes There Will Be Enough Votes To Pass Both Bills Currently In Congress || Senator Joe Manchin Says He Will Not 'Negotiate In Public' On The Reconciliation Bill || Senator Joe Manchin Urges Congress To Pass Bipartisan Infrastructure Bill || Senator Joe Manchin Says Elected Officials Need To 'Stop Playing Games' || Senator Manchin Says Elected Leaders Continue To Ignore Soaring Inflation || Senator Joe Manchin Says Won't Support Multi-Trillion-Dollar Bill Without 'Greater Clarity' || Democratic Senator Joe Manchin To Hold News Conference At 2 p.m. EDT || US President Biden Says High Energy Prices Show The Urgent Need To Diversify Sources || U.S. Senator Sinema, House Speaker Pelosi Spoke Over Weekend On Issue Of Prescription Drug Prices || 'Health-Care Worker Vaccine Mandate Rule OK'd for Publication' -Bloomberg Law || USA Construction Spending (MoM) for Sep (0.500)% vs 0.400% Est; Prior 0.300% || USA Markit Manufacturing PMI for Oct 58.400 vs 59.200 Prior || U.S. Treasury Secretary Yellen Says 15% Is The Agreed Global Minimum Tax, But Individual Countries Can Establish Higher Tax; Says Working To Close Gap In $100B Commitment To Combat Climate Change, Only Few Billions Dollars Away || Tesla Top-Discussed Stock On WallStreetBets Heading Into New Week — Lucid And These Are Other Top Trends"
2021-11-02,440.5034484863281,461.8999938964844,462.2300109863281,460.0799865722656,460.2200012207031,48908400,0.0036504121318612416,0.004671731798617406,neutral,0.5623166561126709,"CDC Advisors Vote To Recommend Pfizer/BioNTech COVID-19 Vaccine For Kids Aged 5-11 || Market On Close Imbalance: $290M To Sell-Side || Market On Close Imbalance: $355M To Sell-Side || President Biden Says Will Be Making An Announcement On Fed Chair Nomination 'Shortly' || President Biden Says Senator Manchin Will 'Be There' With Regard To His Build Back Better Social Spending Bill || President Joe Biden Holds Press Conference (Live Stream Link) || Democratic Senate Majority Leader Chuck Schumer Says Agreement Reached To Lower RX Drug Costs || Stocks Mark New Session Highs; S&P 500 Futures Now Over 4,625 Level, Up 0.4% For Session || US House Majority Leader Steny Hoyer Says Doesn't See Debt Limit Addressed In Tax, Spending Bill || Pfizer Biopharma Head Angela Hwang Says Governments Would Likely Be Interested In Stockpiling Oral COVID-19 Antivirals || Senate Majority Leader Chuck Schumer Says He's Hopeful Democrats Will Reach A Deal On Prescription Drug Prices As Early As Tuesday || SEC Chair Gary Gensler To Speak At SIFMA Annual Meeting Starting At 9:45 a.m. EDT (Live Stream Link) || Speaker Peolosi Says Economic Plan Vote Could Be Thursday || Redbook Reports US Retail Sales Up 16.9% For Week End Oct 30 YoY, Up 15.7% For First Four Weeks Of Oct. || Redbook Reports US Retail Sales Up 16.9% For Week End Oct 30 YoY, Up 15.7% For First Four Weeks Of Oct. || Tesla Remains Top WallStreetBets Interest; GameStop, Lucid And These Are Other Top Trends"
2021-11-03,443.1927795410156,464.7200012207031,465.1499938964844,460.8299865722656,461.29998779296875,52509800,0.007413859783732046,0.009364854625050559,neutral,1.0,"Market On Close Imbalance: $325M To Buy Side || House Democrats Released Updated Text Of Party Spending Bill, Includes Paid Leave, Changes To State, Local Tax Deduction || Market On Close Imbalance: $275M To Sell Side || Fed Chair Jay Powell Describes 'Transitory' As Not Leaving Behind A Permanent Or Persistent Mark On Prices, Inflation || Fed Chair Jay Powell Says Level Of Current Price Increases Are Not At The Level Of Price Stability || Fed Chair Jay Powell, When Asked If Fed Will Raise Rates Twice In 2022, Defers Direct Answer, Says 'Try To Focus On What We Can Control,' Communication || Fed To Immediately Begin Tapering Asset Purchases By $15B Per Month || Fed Chair Powell Currently Giving Remarks During Press Briefing Following Fed Decision (Link To YouTube Video In Body Of This Headline) || White House Says US President Joe Biden To Delivery Remarks On Authorization Of COVID-19 Vaccine For Kids Aged 5-11 At 3:45 p.m. EDT || What Can Help Canopy Growth Reach $250M In Sales? Analyst's Thoughts Ahead Of Earnings || Fed Says 'Inflation is elevated, largely reflecting factors that are expected to be transitory' || Fed Says 'With progress on vaccinations and strong policy support, indicators of economic activity and employment have continued to strengthen' || Fed Will Buy $60B In Treasuries, $30B In Mortgage-Backed Securities During December || Fed Will Accelerate Pace Of Tapering In December || UPDATE: Fed To Cut Monthly Treasury Purchases By $10B/Month, Mortgage-Backed Securities Purchases By $5B/Month || Fed Says Will Begin Slowing Pace Of Bond Buying In Nov. || FOMC Rate Decision Full Statement || Fed Leaves Rates Unchanged || Stocks Down ~0.2% A Min. Ahead Of Fed Rate Decision || 'Vaccine mandates are surging in job listings' -CNBC Report || Gogo Shares Move Higher; FAA Chief Tells Senate That 5G, Save Aviation Can 'Coexist' || UPDATE: Speaker Pelosi Says House Build Back Better Bill Will Now Have Paid Family Leave || House Speaker Pelosi Says Rules Committee On Wednesday Will Consider President Biden's Domestic Investment Bill So Fill House 'Can Bring Up The Legislation' || UPDATE: 'Coinbase is testing a subscription service with zero trading fees and prioritized support' -The Block Crypto || Rite Aid Says Is Prepared To Begin Administering Pfizer, BioNTech COVID-19 Vaccine To Children Aged 5-11 As Soon As Doses Distributed To Co., Expected At End Of This Week || USA Factory Orders (MoM) for Sep 0.200% vs (0.100)% Est; Prior Revised from 1.200% to 1.000% || USA ISM Non-Manufacturing PMI for Oct 66.700 vs 62.000 Est; Prior 61.900 || USA Markit Services PMI for Oct 58.700 vs 58.200 Est; Prior 58.200 || USA Markit Composite PMI for Oct 57.600 vs 57.300 Est; Prior 55.000 || USA ADP Employment Change for Oct 571.000K vs 400.000K Est; Prior 568.000K || 'WHO has granted emergency use listing (EUL) to #COVAXIN® (developed by Bharat Biotech), adding to a growing portfolio of vaccines validated by WHO for the prevention of #COVID19' -Tweet From World Health Organization || Walgreens To Provide Pfizer/BioNTech COVID-19 Vaccines To Children Age 5-11 At Select Stores Nationwide Beginning Saturday || Tesla Remains Top-Discussed Stock on WallStreetBets; Avis Budget, Bed Bath & Beyond And These Are Other Top Trends Today"
2021-11-04,445.28131103515625,466.9100036621094,467.0,464.989990234375,465.3599853515625,52847100,0.003330794136448781,0.004319257841016371,neutral,1.0,"Novavax Files COVID-19 Vaccine For Emergency Use Listing With World Health Organization || White House Says Now Is Time For Oil Producing Countries To Produce And Not Hamstring The Global Economy || Market On Close Imbalance: Seeing $202M To Buy Side || White House Says Biden's COVID Vaccine Mandate Not Likely To Impact Supply Chain Issues || Market On Close Imbalance: $172M To Buy Side || US House Speaker Nancy Pelosi Says Joint Tax Committee Analysis Of Revenue From Biden Domestic Spending Bill Omits 'Pay-Fors' That Would Raise ~$650M, Bill Would Raise $2T+ In Revenue || US Department of Labor Earlier Issued Emergency Temporary Standard To Protect Workers From Coronavirus: Requires Firms With 100+ Employees To Implement, Enforce Mandatory COVID-19 Vaccine Policy || WHO Chief Scientist Swaminathan Says Bharat Biotech's Covaxin Showed About 70% Efficacy Against Delta Variant Of COVID || WHO's Tedros Says WHO Emergency Use Listing Of Bharat Biotech's Covaxin COVID Contributes To Vaccine Equity || 'UK Labour Party blames breach of members' data on third-party cyberattack – TechCrunch' -TechCrunch Report || House Plans To Hike Taxes On Rich, Corporations By $1.48T || US Representative Pramila Jayapal Says Both Of US President Biden's Measures Will Pass In The House || USA Continuing Claims for Oct 22 2.105M vs 2.118M Est; Prior 2.243M || USA Initial Jobless Claims for Oct 29 269.000K vs 275.000K Est; Prior 281.000K || Bank Of England Leaves Bank Rate Unchanged At 0.1% || GameStop, AMC, Tesla, Zillow And More — These Stocks Are Seeing High Interest On WallStreetBets Today"
2021-11-05,446.8262634277344,468.5299987792969,470.6499938964844,466.9200134277344,469.2799987792969,66390600,-0.0015981929806318598,0.007948304804066912,neutral,1.0,"The Week In Cannabis: Canopy's Earnings, JPMorgan's Restrictions, A Slew Of Earnings, Big Policy Moves || Speaker Nancy Pelosi Says Expects House To Approve Build Back Better Bill By Thanksgiving || White House Is Very Confident Vaccine Mandate Can Withstand Legal Challenges || Market On Close Imbalance: $92M To Sell-Side || House Majority Leader Steny Hoyer Says House Is Expected To Vote ~4:30-5 p.m. EDT On Infrastructure bill And Rule For Social Policy Bill || U.S. House Majority Leader Hoyer Says House Expected To Vote On Rule For Biden Social Policy Bill At ~3:15 p.m. EDT || 'SoftBank plans wireless power grid to charge smartwatches, earbuds' -NikkeiAsia || How Tuesday's Election Results Could Impact The Stock Market Heading Into 2022 || Shipping Regulator Explores Levy To Help Shrink Industry's Carbon Footprint; International Maritime Organization Mulls Levy To Finance Transition To Green Ships || President Biden Tweets: 'I want to say very clearly: If your number one issue is the cost of living, the number one priority should be seeing Congress pass the Bipartisan Infrastructure Deal and my Build Back Better Framework.' || Fed's Powell, Brainard Met With President Biden On Thursday, Nov. 4; Biden Is Expected To Decide Soon On Who Will Lead Federal Reserve || President Biden Says Has Not Yet Made Decision On Fed Chair But Expects To Do So Soon || President Biden Delivers Remarks On Oct. Jobs Report (Live Stream Link) || Democrats Offer Bill To Stop Banks Financing Fossil Fuel Plans || US States Of Florida, Georgia, Alabama File Suit Against Occupational Safety and Health Administration To Block Biden Admin. Vaccine Mandate || U.S. Labor Secretary Walsh Says Inflation Has Risen Faster Than Wage Growth In Recent Months || US Economy Adds 531,000 Jobs In October: Experts React To Booming Payroll Growth || President Biden Tweets 'Over 5.6 million jobs created. Under 5% unemployment. 
This is a significant improvement from when I took office, and a sign that we are on the right track.' || '""The end of the pandemic at least as it relates to the United States is in sight right now,"" says @ScottGottliebMD. ""The bottom line is we have an overwhelming toolbox right now to combat COVID.""' -Tweet From CNBC's 'Squawk Box' || USA Unemployment Rate for Oct 4.600% vs 4.700% Est; Prior 4.800% || USA Private Payrolls for Oct 604.000K vs 400.000K Est; Prior 317.000K || USA Nonfarm Payrolls for Oct 531.000K vs 450.000K Est; Prior 194.000K || House Expected To Vote On Infrastructure, Social Spending Bills Today || 'House Set to Vote Friday on Biden's $1.75 Trillion Economic Plan' -Bloomberg Article From Late Thursday || Tesla, Peloton, AMD Are Seeing High WallStreetBets Interest Today But This Stock Is At The Top Of The Chart"
2021-11-08,447.207763671875,468.92999267578125,470.2300109863281,468.20001220703125,469.70001220703125,50405200,-0.0016393858020821083,0.0043219048893745945,neutral,0.9999994039535522,"Market On Close Imbalance: $1.8B To Buy Side || Market On Close Imbalance: $6.3B To Sell Side || Market On Close Imbalance: $140M To Buy Side || Federal Reserve Governor Randal Quarles Announces Resignation || Pfizer's COVID-19 Pill, S&P 500 Rally, 'Sympathy Play Mania' On PreMarket Prep Plus || Xi's The Boss! Chinese President Could Gain Lifetime Rule In Communist Party Meeting || S&P 500 Futures Turn Negative For Session || Fed's Harker Says If Inflation Doesn't Cool, Fed May Have To Move Forward Rate Hikes || Fed's Harker Says Don't Expect Rate Hikes Before Taper Is Complete || European Medicines Agency Says Agreed On Need For Additional Guidance On COVID-19 Treatments In Light Of Rising Rates Of Infection And Deaths || U.S. Commerce Secretary Says Companies In Chip Supply Chain Like Taiwan Semiconductor, Samsung Have Pledged To Submit 'Complete' Data On Department's Request On Semiconductor Crisis || Fed's Randal Quarles To Resign From Fed At Year End || U.S. Justice Department Tweets 'WATCH Today at 12:30 p.m. ET: Justice Department to Make Announcements in Significant Law Enforcement Matter' || Fed Chair Powell Does Not Mention Monetary Policy Outlook In Remarks To Gender And The Economy Conference || U.S. CB Employment Trends For Oct. 112.23 Vs 109.68 Prior || Traders Take Profits At New Intraday Highs Over 4,705 Level, Push S&P 500 500 Futures Back Under 4,700 Level || S&P 500 Futures Rebound Off 4,700 Level At Open, Mark New Intraday High Over 4,705, Up 0.3% For Session || Fed's Bullard Says Expect Supply Chain Disruptions To Extend Through 2022, Expect Unemployment To Fall Below 4% Sometime In Q1 || Fed's Bullard Says Expect More Than 4% GDP Growth In 2022 || Fed's Bullard Says It's One Of The Hottest Labor Markets In Post-War Era || Tesla Top-Discussed Stock On WallStreetBets Heading Into New Week; GameStop, Nio, Nvidia And These Are Other Top Trends"
2021-11-09,445.72955322265625,467.3800048828125,469.57000732421875,465.8800048828125,469.32000732421875,51149100,-0.004133645297729753,0.007862444353149211,neutral,0.9989311099052429,"Market On Close Imbalance: $60M To Sell Side || President Biden, China's Xi Virtual Summit Now Planned For Next Week || Minneapolis Fed Pres Neel Kashkari Says 'Nobody Has Articulated To Me The Benefits Of A Central Bank Digital Currency' || Crude Oil Quiet as White House Says It Is Calling On OPEC To Increase Oil Supply || White House Official, When Asked About Criticism Of Vaccine Mandates For Private Businesses, Says Is Confident In Its Authority To Protect American Workers || President Biden Planning In-Person Summit With Mexico's Lopez Obrador And Canada's Trudeau As Soon As Next Week || President Biden To Extend Emergencies Tied To Investments In China Companies; Plans To Accelerate Investments IN Ports, Waterways And Freight || Pfizer, BioNTech Shares Quiet Amid Report Health Canada Has Authorized Use Of Its COVID-19 Vaccine As A Booster Shot || House Speaker Peolosi Says House Intends To Pass Biden's 'Build Back Better' Plan The Week Of Nov. 15 || S&P 500 Futures Turn Negative For Session || USA PPI (YoY) for Oct 8.600% vs 8.700% Est; Prior 8.600% || USA PPI (MoM) for Oct 0.600% vs 0.600% Est; Prior 2.700% || USA Core PPI (YoY) for Oct 6.800% vs 6.800% Est; Prior 6.800% || USA Core PPI (MoM) for Oct 0.400% vs 0.500% Est; Prior 0.200% || October NFIB Small Business Optimism  98.2 vs 99.1 in September || Tesla Remains Top-Discussed Stock On WallStreetBets; AMD, PayPal And These Are Other Top Trends Today"
2021-11-10,442.1436767578125,463.6199951171875,467.3800048828125,462.0400085449219,465.5799865722656,69429700,-0.00420978459471196,0.011469557308949684,negative,0.9561434388160706,"Ethereum Classic Holds Gains Along With Bitcoin, Ethereum As General Markets Fall Into Turmoil || Market On Close Imbalance: $1B To Buy Side || 'Bipartisan bill signing ceremony to be held Monday, announces @WhiteHouse' -Tweet From Voice Of America Reporter Steve Herman || Market On Close Imbalance: $155M To Buy Side || Market On Close Imbalance: $171M To Buy Side || Stocks Mark New Intraday Lows, Down To 4,655, Down ~0.5% For Session || Stocks Pullback Following US 30-Year Bond Auction, Draws 1.94% || S&P 500 Futures See Very Near Term Resistance At 4,665 Level, Pullback 5 Points To Test Support At 4,660 || President Biden Tweets 'We will rebuild our roads and bridges, provide clean drinking water, expand broadband access, invest in clean energy, and create good-paying jobs across the country.' || 'HOUSE @GOPLeader McCarthy calls on Democrats to abandon $2T spending bill in wake of inflation' -Bloomberg Reporter Tweet || Experts React To 6.2% CPI Inflation, Highest Since 1990 || Deutsche Bank Sees US Core CPI At 2.9% By End Of 2022, CPI Above 2% Throughout 2022, 2023 || USA Wholesale Inventories (MoM) for Sep 1.400% vs 1.000% Est; Prior 1.100% || S&P 500 Futures Move Sharply Lower After Core CPI, Initial Jobless Claims Reports || USA Initial Jobless Claims for Nov 5 267.000K vs 265.000K Est; Prior Revised from 281.000K to 271.000K || USA CPI (YoY) for Oct 6.200% vs 5.300% Est; Prior 5.400% || USA CPI (MoM) for Oct 0.900% vs 0.500% Est; Prior 0.400% || USA Core CPI (YoY) for Oct 4.600% vs 4.000% Est; Prior 3.700% || USA Core CPI (MoM) for Oct 0.600% vs 0.300% Est; Prior 0.100% || Berkshire's Charlie Munger Boosts Long Position In Alibaba: Report || ​​​​​​​Tesla Remains Top WallStreetBets Interest; Palantir, AMD And These Are Other Top Trends Today || Want To Bet Against Cathie Wood? There's A New ETF For That"
2021-11-11,442.2867736816406,463.7699890136719,465.2900085449219,463.75,465.2099914550781,34848500,-0.0030953815865008144,0.00331035139659201,neutral,1.0,"Market On Close Imbalance: $9M To Sell Side || Market On Close Imbalance: $94M To Buy Side || Hearing White House Says Sees No Issues With Trades Fed Chair Powell Has Made || U.S. Mulls Armed Drones Sale To Indonesia || Here's How Much Investing $1,000 In Energy Transfer Stock One Year Ago World Be Worth Today || Did China's Xi Jinping Secure A President-For-Life Position? What You Need To Know || F.W. de Klerk, South Africa's Last Apartheid-Era President, Dies At 85 || From UN Climate Change Conference: China Does Not Support Updating Climate Goals By 2022 || Moderna Says Its COVID-19 Vaccine Has Fewer Breakthrough Cases Than Pfizers, But Higher Myocarditis Rates In Young Men || Tesla Remains Top WallStreetBets Interest; Rivian, Palantir And These Are Other Top Trends"
2021-11-12,445.6246337890625,467.2699890136719,467.8599853515625,464.1099853515625,465.1199951171875,53466700,0.004622449946368531,0.008062435585155146,neutral,0.9999983310699463,"U.S. Moves To Ease Tariffs On Imported Steel, Aluminum From Japan || Market On Close Imbalance: $1.1B To Sell Side || The Week In Cannabis: Earnings Season, A GOP Legalization Bill, Seth Rogen & Sarah Silverman's Campaign || Biden's FDA Pick Prescribed Cannabinoid Medicine And Recognized Marijuana's Therapeutic Potential: ""we need to facilitate the work of companies interested in appropriately bringing safe, effective and quality products to market."" || White House Says U.S. Is Looking At 'Every Tool In Our Arsenal' To Address Rise In Gas Prices; U.S. Has Engaged OPEC On Increasing Oil Supply || New York Fed's Williams Says There Are Segments Of The Labor Force That Are More Protected Against Inflation And Others Less So || SEC Issues Order Disapproving Proposed Rule Change To List And Trade Shares Of Vaneck Bitcoin Trust ETF || Manchin To Oppose Biden's Nomination Of Robert Califf For FDA Commissioner || Here's How Much Investing $1,000 In The Invesco QQQ ETF One Year Ago Would Be Worth Today || JOLTs Job Openings For Sept. 10.43M Vs 10.3M Expected || 'Biden chooses Robert Califf, former Obama FDA chief, as agency commissioner' -The Washington Post Report || Tesla Remains Top-Discussed Stock On WallStreetBets; PaySafe, AMD And These Are Other Top Trends Today"
2021-11-15,445.7772521972656,467.42999267578125,468.80999755859375,466.2300109863281,468.6400146484375,46980500,-0.0025819860337021787,0.005505263083864209,neutral,1.0,"The S&P 500 PEG Ratio Is Low: Why It's A Bearish Sign || 'It's official, folks: I've signed the Bipartisan Infrastructure Deal into law.' -Tweet From US President Joe Biden || Market On Close Imbalance: $850M To Sell Side || Market On Close Imbalance: $736M To Sell Side || US House Speaker Nancy Pelosi Hopes Social Spending Bill Will Be Passed This Week || Driving Performance Without CAR: Another Hedged Portfolio Outperforms, This Time Without The Skyrocketing Rental Car Company || Market On Close Imbalance: $289M To Sell Side || 'Biden holds signing ceremony for bipartisan infrastructure bill' -CNN; Signing Was Expected Around 3 p.m. EST || U.S. Solar Group That Requested Tariff Probe Is Mulling Options || 5 Recession Risk Factors That Investors Should Be Watching || Former New York Fed Chief Dudley Sees Far More Hawkish Fed Rate Rise Path; Says Fed Will Have To Raises Short-Term Target Rate From Near Zero To Between 3%-4% || S&P 500 Futures Move Sharply Lower, Turn Negative || Watching Non-Lethal Defense Stocks; Judge In Kyle Rittenhouse Trial Dismisses Charge Of Possession Of Dangerous Weapon || 'The longest-serving member of US Senate, @SenatorLeahy, who is 81, says he won't run for reelection next year' -Tweet From Voice Of America's Steve Herman || President Biden Expected to Decide as Soon as this Week if he Will Re-nominate Jerome Powell for Second Terms as Fed Chair || Tesla Top-Discussed Stock On WallStreetBets Heading Into New Week; Nvidia, Sundial And These Are Other Top Trends"
2021-11-16,447.54150390625,469.2799987792969,470.489990234375,467.07000732421875,467.1499938964844,48857500,0.004559573821346313,0.007320952488151125,neutral,1.0,"Treasury Secretary Yellen Releases New Letter On Treasury's Extraordinary Measures; Expects Measures To Run Out Dec. 15 || New Debt Ceiling Deadline Is Dec. 15 || SEC Chair Gary Gensler Tweets 'I'll be speaking at the Treasury Market Conference tomorrow at 10:20am.' || President Biden Says He Had A 'Good Meeting' With Chinese President Xi || Market On Close Imbalance: $490M To Sell Side || Fed's Daly Says Patients On Monetary Policy Best Path For Fed || President Biden Says He Will Make Final Decision About Federal Reserve Chair In About 4 Days || Senate Minority Leader McConnell Says They Will Figure Out How To Avoid Default || Senate Minority Leader McConnell Says Do Not Anticipate Government Shutting Down || Watching 5G Stocks; FAA, FCC In 'Very Productive' Talks On 5G Dispute || Pfizer Shares Tick Higher Amid Report White House Will Reveal Purchase Of 10M Courses Of Co.'s COVID-19 Antiviral Pill || US Transportation Chief Says US Is Planning $230M Investments In Ports From Grant Program || US House Majority Leader Steny Hoyer Says He Hopes For A Vote On Biden's 'Build Back Better' Plan By Friday At The Latest || Iran Resumed Production At Unmonitored Site In Late Aug., Produced A 'Significant Number' Of Centrifuge Parts At Karaj Facility || USA Business Inventories (MoM) for Sep 0.700% vs 0.700% Est; Prior 0.600% || USA NAHB Housing Market Index for Nov 83.000 vs 80.000 Est; Prior 80.000 || USA Manufacturing Outputs (MoM) for Oct 1.200% vs 0.700% Est; Prior (0.700)% || USA Capacity Utilization Rate for Oct 76.400% vs 75.800% Est; Prior 75.200% || USA Industrial Production (MoM) for Oct 1.600% vs 0.700% Est; Prior (1.300)% || Fed's Bullard Says Fed Taper Increased To $30B Per Month Would Open Door To Rate Increase End Of Q1 2022 || Fed's Bullard Don't See Neutral Rates Rising Beyond Pre-Pandemic Levels || Fed's Bullard Says Core PFE Is 'Quite High,' Fed Should Take Towards More Hawkish Policy In Next Couple Of Meetings || USA Retail Sales (MoM) for Oct 1.700% vs 1.100% Est; Prior 0.700% || USA Core Retail Sales (MoM) for Oct 1.700% vs 0.800% Est; Prior 0.800% || USA Import Prices (MoM) for Oct 1.200% vs 1.000% Est; Prior (0.300)% || USA Export Prices (MoM) for Oct 1.500% vs 0.900% Est; Prior 0.400% || Tesla Remains Top WallStreetBets Interest; Nvidia, Rivian And These Are Other Top Trends Today"
2021-11-17,446.4543762207031,468.1400146484375,469.19000244140625,467.4800109863281,469.0,47858300,-0.0018336574660181237,0.0036460372176505863,neutral,0.9998661279678345,"US Has Asked Other Countries To Coordinate Release Of Strategic Oil Reserves || Market On Close Imbalance: $650M To Sell Side || Biden Asks FTC If Energy Companies' 'Illegal Conduct' Is Causing Higher Gas Prices || US to Work With Mexico, Canada On Supply Chain Resilience || UPDATE: Charles Gasparino Tweets 'Wall Street execs now say they think Powell has edge in 
@federalreserve chairman's race and progressives will get a say in another position possible Brainard as vice chair' || Fox Business Reporter Charles Gasparino Tweets 'Top Wall Street execs tell me they're betting on Powell's reappointment as Fed chair. They say it's likely Brainard would be offered another position inside the Fed in order to appease progressives.' || Belgium To Impose Work From Home 4 Days A Week Through Dec. 12 || US Retail Sales At All-Time Highs, But Consumer Sentiment Hits 10-Year Low || S&P 500 Futures Flirting With Positive Territory, Index Has Rebounded ~15 Points, Or ~0.3%, Since Lows Set After Open || CDC Says Collaborating With Maryland Department Of Health To Investigate A Case Of Monkeypox In A Traveler Who Returned To U.S. From Nigeria. BZ NOTE: SIGA Technologies Is Working On A Monkeypox Vaccine || Dallas Fed Begins Search For New President, Hires Search Firm || Canadian Government To Announce It Will Drop Requirement For Canadian Travelers To Take PCR COVID-19 Test If Returning From Short Trips || SEC Chair Gensler Says Has Asked Staff To Recommend Rules Around Ensuring Principal Trading Firms Are Appropriately Registered As Dealers || U.S. Democratic Rep. Kildee Says Believes House Will Have Votes To Pass Build Back Better Act After Budget Score Is In || USA Housing Starts (MoM) for Oct (0.700)% vs (1.600)% Prior || USA Building Permits (MoM) for Oct 4.000% vs (7.800)% Prior || Rivian Overtakes Tesla As Top WallStreetBets Interest; Lucid, Nvidia And These Are Other Top Trends Today"
2021-11-18,447.9706726074219,469.7300109863281,470.010009765625,466.3399963378906,469.239990234375,50625600,0.0010442859989583805,0.007821186395262868,neutral,0.611925482749939,"US Congressional Budget Office Says Biden's Social Safety Net, Climate Change Bill Is Fully Paid For, Would Reduce US Budget Deficit By $127B Over 10 Years || Congressional Budget Office Says IRS Enforcement Yields $207B, Less Than $400B From White House || If You Invested $1,000 In Sony Stock One Year Ago, Here's How Much You'd Have Now || Market On Close Imbalance: $790M To Sell Side || 'Asked about Toyota/Tesla opposition to the $4,500 EV union tax credit and whether @POTUS is committed to the credit provision @PressSec says: ""The president is pretty committed to the bill providing good paying union jobs""' -White House Reporter || Fed's Evans Says Supply Chain Issues Will Last Longer Into 2022 Than Would Like, But He's Optimistic || Fed's Evans Says Sees Year-End Jobless Rate Lower Than 4.6%, Better In 2022 || Fed's Evans Says Expect Good Momentum For U.S. Economy Well Into 2022 || Democratic Majority Leader Schumer To Meet With Senate Minority Leader McConnell On Debt Ceiling Today || President Biden Plans To Skip January's World Economic Forum In Davos || Germany's Merkel Says We Are In A Dramatic Situation With This 4th Wave Of COVID; Says We Have A Very Concerning SItuation || Investor Bill Ackman Says 'We Are In A Classic Bubble That Is Being Driven By The Fed' || U.S. Speaker Peolosi Says She Hopes First Procedural Vote On Build Back Better Bill Could Occur On Thursday; Says She Hopes For Congressional Budget Office Estimate By 5 p.m. || S&P 500 Futures Fall Below 4,690 Level, Now Down 0.3%, Potentially On The Heels Of Inflation Concerns From New York Fed Pres John Williams || New York Fed Pres John Williams Warns Of Broader-Based Inflation Gains In US Economy, Says Underlying Inflation Has Picked Up In US || USA Leading Index (MoM) for Oct 0.900% vs 0.200% Prior || S&P 500 Futures Move Sharply Lower At Market Open || Biden Says US Has Purchased 10M Courses Of Pfizer Antiviral COVID-19 Pill; Delivery Of Pills Will Commence At End Of 2021, Continue Through 2022 || USA Philadelphia Fed Manufacturing Index for Nov 39.000 vs 24.000 Est; Prior 23.800 || USA Continuing Claims for Nov 5 2.080M vs 2.120M Est; Prior 2.160M || USA Initial Jobless Claims for Nov 12 268.000K vs 260.000K Est; Prior 267.000K || Rivian, Lucid, Tesla See High WallStreetBets Interest But This Stock Is At The Top Of The Chart Today"
